datetime,open,high,low,close,volume,turnover
2020-01-02,66.49127088625457,67.80914993385029,66.49127088625457,67.77098846435547,28132000.0,
2020-01-03,66.80400192271014,68.02523682826747,66.68921502272471,67.43840789794922,23728000.0,
2020-01-06,66.91006632852127,69.21474336586192,66.91006632852127,69.10124969482422,34646000.0,
2020-01-07,69.2861368535105,69.53642498183466,68.9114344632416,69.05814361572266,30054000.0,
2020-01-08,68.9956898432282,69.96217484856959,68.93423520338499,69.60234832763672,30560000.0,
2020-01-09,70.40774240813768,70.74278588083082,69.89723634662342,70.37106323242188,30018000.0,
2020-01-10,70.7541755380049,71.11940933755874,70.29770513436324,70.86173248291016,36414000.0,
2020-01-13,71.17893642901268,71.39651576711137,70.67785355781335,71.33258056640625,33046000.0,
2020-01-14,71.32168079036694,71.45995749990897,70.79433256479459,70.91873168945312,31178000.0,
2020-01-15,70.88551270340243,71.43987486572964,70.88551270340243,71.33108520507812,25654000.0,
2020-01-16,71.7395018856527,71.96501454229931,71.41634699050165,71.95063781738281,23474000.0,
2020-01-17,72.50623464395599,73.41745121138725,72.27378699426004,73.37259674072266,47924000.0,
2020-01-21,73.30966500770218,73.94059985430783,72.91712214732046,73.57135772705078,40734000.0,
2020-01-22,73.89848145391724,74.5038392380156,73.5976289583308,73.64818572998047,32216000.0,
2020-01-23,73.73192816279978,74.12248194203654,73.45734863329378,73.68285369873047,27024000.0,
2020-01-24,74.02682048589982,74.12124099421078,72.62220482005385,72.69457244873047,35692000.0,
2020-01-27,70.92468335297553,71.27509426100212,70.43896032066846,71.06841278076172,35104000.0,
2020-01-28,71.51943631041127,72.16375705536777,70.99753325502847,71.99325561523438,31548000.0,
2020-01-29,72.3025303955083,72.63113040957518,71.70479600398232,72.29410552978516,21554000.0,
2020-01-30,71.36876331157967,72.2271921071097,71.19231757886911,72.15582275390625,26788000.0,
2020-01-31,72.80310988359959,72.86407293443203,70.80224976752372,71.08476257324219,48344000.0,
2020-02-03,72.4611447029595,73.84891098570422,72.31196253123606,73.6476821899414,60736000.0,
2020-02-04,72.2167987789042,72.83286531757163,70.69174652336548,71.7211685180664,78660000.0,
2020-02-05,72.48197385832835,72.55235251909639,70.90289330695863,71.77867126464844,39724000.0,
2020-02-06,71.88272454635879,73.45238124229559,71.84505466120972,73.1664047241211,33588000.0,
2020-02-07,72.72381824066697,73.64271858157596,72.67673276592951,73.31510925292969,23446000.0,
2020-02-10,73.07174695248267,74.81536890259102,73.07174695248267,74.77472686767578,28398000.0,
2020-02-11,74.92987080590535,75.81308269234749,74.62396647234627,74.78018951416016,26892000.0,
2020-02-12,75.06218779525945,75.37022475164733,74.74647468285445,75.25003051757812,23352000.0,
2020-02-13,74.97347898649164,75.69164964573635,74.57251889706814,75.07112121582031,18590000.0,
2020-02-14,75.11771697928323,75.37247467041016,74.70832440985458,75.37247467041016,23956000.0,
2020-02-18,75.08796295506043,75.91219305907202,74.96851742753617,75.31941986083984,22414000.0,
2020-02-19,75.5870726692697,75.9357970788645,75.40517421771641,75.66736602783203,18986000.0,
2020-02-20,75.4349097399328,75.81357493780015,74.68254804871178,75.24409484863281,21932000.0,
2020-02-21,74.74251740298138,74.94994003166151,73.37507992314244,73.60653686523438,34634000.0,
2020-02-24,70.68231288769127,71.2205741077777,69.95275275422355,70.45829010009766,57342000.0,
2020-02-25,71.02382212009057,71.27857227772198,68.51593406094062,68.81578826904297,49566000.0,
2020-02-26,69.19691054956736,70.16636758966548,68.34739819002651,69.05020141601562,44048000.0,
2020-02-27,67.50780954052902,67.9857959626405,65.28292617253395,65.32852935791016,59566000.0,
2020-02-28,63.316759894379146,66.47094979253626,62.99459949872314,66.38124084472656,75782000.0,
2020-03-02,66.9898745127485,68.93572379513094,65.76096324362155,68.8484878540039,48630000.0,
2020-03-03,69.35948407820311,69.89129432983641,66.01794299710713,66.48334503173828,48046000.0,
2020-03-04,67.3675464579012,68.79793601704375,66.56859080889515,68.7201156616211,38266000.0,
2020-03-05,66.9199771281479,67.3516720272383,64.68468057346615,65.37559509277344,51226000.0,
2020-03-06,63.294939915887085,64.74019372713731,62.50143713262781,64.35311126708984,53212000.0,
2020-03-09,59.73830152329986,62.18968782779454,59.475618148162745,60.24681854248047,67308000.0,
2020-03-10,62.44939706815408,63.49765752723288,60.40591347513062,63.45998764038086,52228000.0,
2020-03-11,61.93889596767162,62.4969752039227,59.28083217986445,60.2393798828125,52170000.0,
2020-03-12,55.807955202896686,59.17179836592744,55.17850656413521,55.25830078125,84534000.0,
2020-03-13,58.4348018023556,60.45498872886775,55.36898231596983,60.4535026550293,74002000.0,
2020-03-16,54.3210723531606,57.109835634810565,53.252494456494766,53.742671966552734,85048000.0,
2020-03-17,54.1778275147952,56.04883214500453,52.33904005536376,55.50066757202149,77230000.0,
2020-03-18,52.36382780465441,54.8414834968882,51.4107288536939,54.360721588134766,84668000.0,
2020-03-19,54.17486046377706,57.392490196183,52.54215686570364,55.27714157104492,73022000.0,
2020-03-20,56.28971264356785,56.69960054519647,52.80890421315586,53.14741897583008,72036000.0,
2020-03-23,52.602228578073,53.097858799896,50.23390702670371,52.36928176879883,80882000.0,
2020-03-24,54.70617516815012,56.25402885916051,54.0544202316855,56.22726440429688,66890000.0,
2020-03-25,55.8312570552732,56.94295372514576,53.82593465218512,54.64273452758789,81630000.0,
2020-03-26,55.1041600326252,57.98724127045877,54.19864202749071,57.579833984375,71434000.0,
2020-03-27,55.79160036766139,57.0306757561443,54.81223620913387,55.05013656616211,64170000.0,
2020-03-30,55.76037205583529,57.07825468243411,54.34485476900429,56.8398551940918,51482000.0,
2020-03-31,56.86365768249395,58.25191540907871,56.40966021245805,57.63237762451172,49728000.0,
2020-04-01,55.609701624077786,55.99084360134755,54.3929324729508,54.79785919189453,46884000.0,
2020-04-02,54.4330809727971,55.85058365804512,54.34089523719115,55.55221557617188,39298000.0,
2020-04-03,55.461757419127935,55.686029766496816,53.51864228971632,54.41424560546875,46268000.0,
2020-04-06,56.40272078756966,59.21096180749578,56.05280521549855,58.82734298706055,53294000.0,
2020-04-07,60.5164416430251,60.71469446284886,58.59488406156135,58.80701446533203,47746000.0,
2020-04-08,59.7977791130558,60.42078431371202,58.88879358791911,59.98512649536133,39502000.0,
2020-04-09,60.66909098435288,60.74294090158648,59.31379185812651,60.04310989379883,43508000.0,
2020-04-13,59.930606652040005,60.49215722032076,58.86093988523289,60.34594345092773,34796000.0,
2020-04-14,61.71041977475409,63.54325922312088,61.30598460772417,62.90686798095703,49408000.0,
2020-04-15,61.73618082383635,63.46345584593255,61.47795947185193,62.571815490722656,33434000.0,
2020-04-16,63.148240279779536,63.39109799854985,61.587995240769615,62.62138366699219,50362000.0,
2020-04-17,63.68104061573683,64.1558506124885,63.00599258824445,63.60173797607422,38980000.0,
2020-04-20,62.99459886361088,63.51996945694148,62.51730824245614,62.77701950073242,33910000.0,
2020-04-21,61.80508364432863,62.16540927573404,59.95688049724996,60.28548431396485,43060000.0,
2020-04-22,61.73271620417863,63.71885172053377,61.55726120048724,62.60849380493164,41848000.0,
2020-04-23,63.02185541407545,64.10034415291737,62.73042613654665,63.257774353027344,31324000.0,
2020-04-24,62.50738900576994,63.46048410538203,61.92651189430437,63.40646362304688,32792000.0,
2020-04-27,64.23367384936707,64.24110799950012,62.89547010504633,63.2364616394043,32012000.0,
2020-04-28,63.83369589827885,63.83964019320462,61.07154993856848,61.14440536499024,59026000.0,
2020-04-29,66.48680225293444,67.40520337666909,65.68784666806131,66.48779296875,75872000.0,
2020-04-30,65.66504698385387,67.04983313048379,65.54658460829853,66.8436508178711,53378000.0,
2020-05-01,65.8444678276514,67.01266541803794,64.97711507338352,65.45341491699219,41450000.0,
